keyword,travel_style,dep_dt,arr_dt,evt_status_nm,evt_nm1,evt_nm2,god_nm1,god_nm2,menu_4lvl_nm,price_adt,evt_dt_cnt,evt_night_cnt,carrier,dep_place,event_code,god_id,detail_url
나트랑,휴양형,20260323,20260327,판매마감,"[웹예약 한정] 대구 [TW|3N5D] [NO옵션]나트랑,달랏 5일",▶[모벤픽 X 멀펄],"[주말특가] 대구 [NO옵션][단순함 속의 특별함] 나트랑,달랏 5일/6일",▶[모벤픽 X 멀펄],NO옵션,749000,5,3,티웨이항공,대구,B30A260323TW110,65456,
나트랑,휴양형,20260503,20260507,판매중,"부산[TW][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴 프리미어],"부산[0320,21_현대플러스][정통][NO옵션][온전한 여유, 가득한 경험] 나트랑,달랏 5/6일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴 프리미어],나트랑/달랏,749000,5,3,티웨이항공,부산,B30A260503TW071,65960,
나트랑,휴양형,20260630,20260704,판매중,"★(3월한정) 선착순 6명 특가★[TW][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) X 그랜드 머큐어],"★3월 프로모션★[정통][NO옵션][꽃으로 물든 도시를 엿보다] 나트랑,달랏 5일",▶[멜리아(스위트룸) X 그랜드 머큐어],나트랑/달랏,749000,5,3,티웨이항공,인천,B30A260630TW026,63796,
나트랑,휴양형,20260906,20260910,판매중,"청주[TW]나트랑,달랏 5일",▶[멜리아(스위트룸) X 베스트웨스턴 프리미어],"청주[정통][나트랑의 푸른해변과 달랏의 청정자연 품으로] 나트랑,달랏 5일",▶[멜리아(스위트룸) X 베스트웨스턴 프리미어],베트남-나트랑/달랏,789000,5,3,티웨이항공,청주,B30A260906TW037,65185,
나트랑,휴양형,20260325,20260329,판매마감,"대구 [TW|3N5D] [NO옵션]나트랑,달랏 5일",▶[모벤픽 X 멀펄],"대구 [0321_홈앤쇼핑][NO옵션][단순함 속의 특별함] 나트랑,달랏 5일/6일",▶[모벤픽(오션뷰) X 멀펄],금주의 PICK,799000,5,3,티웨이항공,대구,B30A260325TW037,60569,
나트랑,휴양형,20260321,20260325,판매마감,"청주[TW]나트랑,달랏 5일",▶[베스트웨스턴 X 골든 선],"청주[정통][황금빛 해변, 푸른 바다의 만남]나트랑,달랏 5일",▶[베스트웨스턴 프리미어 X 골든 선],베트남-나트랑/달랏,799000,5,3,티웨이항공,청주,B30A260321TW086,64968,
나트랑,휴양형,20260324,20260328,판매마감,"대구 [TW|3N5D] [NO옵션]나트랑,무이네 5일",▶[베스트웨스턴 프리미어X센타라 미라지],"대구 [0321_홈앤쇼핑][NO옵션][바다에 취하고 모래언덕에 물들다] 나트랑,무이네 5일/6일",▶[베스트웨스턴 프리미어 X 센타라 미라지],금주의 PICK,799000,5,3,티웨이항공,대구,B30A260324TW091,65058,
나트랑,휴양형,20260321,20260325,판매마감,"청주[TW]나트랑,달랏 5일",▶[베스트웨스턴 프리미어],"청주[정통][손잡고 걷는 해변, 그 순간의 행복] 나트랑,달랏 5일",▶[베스트웨스턴 프리미어],베트남-나트랑/달랏,799000,5,3,티웨이항공,청주,B30A260321TW103,65221,
나트랑,휴양형,20260321,20260325,행사취소,"대구 [TW|3N5D] [NO옵션]나트랑,달랏 5일",▶[베스트웨스턴 프리미어 X 멀펄],"대구 [NO옵션][섬세하게 준비된 힐링] 나트랑,달랏 5일/6일",▶[베스트웨스턴 프리미어 X 멀펄],NO옵션,849000,5,3,티웨이항공,대구,B30A260321TW104,65214,
나트랑,휴양형,20260324,20260328,판매마감,"대구 [TW|3N5D] [NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) X 멀펄],"대구 [NO옵션][피어나는 설렘, 따뜻한 감성] 나트랑,달랏 5일/6일",▶[멜리아(스위트룸) X 멀펄],나트랑/달랏,849000,5,3,티웨이항공,대구,B30A260324TW089,61452,
나트랑,휴양형,20260414,20260418,행사취소,"청주[TW][NO옵션]나트랑,무이네 5일",▶[베스트웨스턴 프리미어 X 센타라 미라지],"[0321_홈앤쇼핑]청주[정통][NO옵션][바다에 취하고 모래언덕에 물들다] 나트랑,무이네 5일",▶[베스트웨스턴 프리미어(오션뷰) X 센타라 미라지],베트남-나트랑/달랏,859000,5,3,티웨이항공,청주,B30A260414TW055,65063,
나트랑,휴양형,20260420,20260424,행사취소,"청주[TW][NO옵션]나트랑,달랏 5일",▶[베스트웨스턴 프리미어 X 멀펄],"청주[정통][NO옵션][섬세하게 준비된 힐링]나트랑, 달랏 5일",▶[베스트웨스턴 프리미어 X 멀펄],베트남-나트랑/달랏,859000,5,3,티웨이항공,청주,B30A260420TW049,65220,
나트랑,휴양형,20261019,20261023,판매중,"청주[TW][NO옵션]나트랑,달랏 5일",▶[모벤픽 X 멀펄],"[0321_홈앤쇼핑]청주[정통][NO옵션][단순함 속의 특별함] 나트랑,달랏 5일",▶[모벤픽(오션뷰) X 멀펄],베트남-나트랑/달랏,859000,5,3,티웨이항공,청주,B30A261019TW034,63684,
나트랑,휴양형,20260323,20260327,판매마감,"청주[TW]나트랑,달랏 5일",▶[인터컨티넨탈(2박)X멀펄],"청주[정통][롯데유일][품격있는 숙박과 미식, 한 차원 높은 힐링] 나트랑,달랏 5일",▶[인터컨티넨탈(2박)(롯데관광 단독계약) X 멀펄],베트남-나트랑/달랏,879000,5,3,티웨이항공,청주,B30A260323TW025,60184,
나트랑,휴양형,20260906,20260910,판매중,"청주[TW][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴],"[0320,21_현대플러스]청주[정통][NO옵션][온전한 여유, 가득한 경험] 나트랑,달랏 5일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴 프리미어],베트남-나트랑/달랏,899000,5,3,티웨이항공,청주,B30A260906TW038,64641,
나트랑,휴양형,20260321,20260325,판매마감,"청주[TW][NO옵션]나트랑,달랏 5일",▶[베스트웨스턴 프리미어(2박) X 골든 선],"청주[정통][NO옵션][두 도시, 두 감성 그리고 나의 여행] 나트랑,달랏 5일",▶[베스트웨스턴 프리미어(2박) X 골든 선],베트남-나트랑/달랏,899000,5,3,티웨이항공,청주,B30A260321TW069,64777,
나트랑,휴양형,20260630,20260704,행사취소,"청주[TW][NO옵션]나트랑,달랏 5일",▶[래디슨블루(오션뷰) X 멀펄],"청주[정통][NO옵션][푸른 휴양의 도시 나트랑과 영원한 봄의 도시 달랏] 나트랑,달랏 5일",▶[래디슨블루(오션뷰) X 멀펄],베트남-나트랑/달랏,899000,5,3,티웨이항공,청주,B30A260630TW053,65924,
나트랑,휴양형,20260405,20260410,판매마감,"대구 [TW|4N6D] [NO옵션]나트랑,달랏 6일",▶[래디슨블루(오션뷰) X 멀펄],"대구 [NO옵션][푸른 휴양의 도시 나트랑과 영원한 봄의 도시 달랏] 나트랑,달랏 5일/6일",▶[래디슨블루(오션뷰) X 멀펄],나트랑/달랏,899000,6,4,티웨이항공,대구,B30A260405TW061,65905,
나트랑,휴양형,20260321,20260325,판매마감,"청주[TW][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) X 멀펄],"청주[정통][NO옵션][피어나는 설렘, 따뜻한 감성] 나트랑,달랏 5일",▶[멜리아(스위트룸) X 멀펄],베트남-나트랑/달랏,919000,5,3,티웨이항공,청주,B30A260321TW083,64963,
나트랑,휴양형,20260504,20260508,판매중,"대구 [3N5D][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴 프리미어],"대구 [0320,0321_현대플러스][NO옵션][온전한 여유, 가득한 경험] 나트랑,달랏 5일/6일",▶[멜리아(스위트룸) 2박 X 베스트웨스턴 프리미어],나트랑/달랏,949000,5,3,티웨이항공,대구,B30A260504TW068,59903,
나트랑,휴양형,20260321,20260325,판매마감,"★출발확정★청주[TW][NO옵션]나트랑,달랏 5일",▶[멜리아(스위트)X그랜드 머큐어],"청주[정통][NO옵션][꽃으로 물든 도시를 엿보다] 나트랑,달랏 5일",▶[멜리아(스위트룸) X 그랜드 머큐어],베트남-나트랑/달랏,999000,5,3,티웨이항공,청주,B30A260321TW062,64706,
나트랑,휴양형,20261004,20261008,판매중,[TW][에어텔/자유여행]나트랑 5일,▶[인터컨티넨탈 나트랑](롯데관광 단독계약),"[정통][에어텔/자유여행][아름다운 바다, 완벽한 휴가] 나트랑 5일",▶[인터컨티넨탈 나트랑](롯데관광 단독계약),나트랑,1009000,5,3,티웨이항공,인천,B30A261004TW026,57084,
나트랑,휴양형,20260609,20260613,판매중,[TW][NO옵션][풀빌라 UPGRADE] 푸꾸옥 5일,▶[모벤픽 리조트],▶Y26 NEW◀[정통][에어텔/자유여행][풀빌라 UPGRADE] 나트랑 5일,▶[모벤픽 리조트 캄란베이],나트랑,1079000,5,3,티웨이항공,인천,B30A260609TW056,65976,
나트랑,휴양형,20260427,20260501,판매중,"[RS][NO팁/NO옵션/NO쇼핑] 나트랑,달랏 5일",▶[쉐라톤 X 멀펄],"★3월 프로모션★[정통][THE COLLECTION][NO팁/NO옵션/NO쇼핑][프리미엄 여행의 시작, 꿈꿔온 완벽한 하루] 나트랑,달랏 5일",▶[쉐라톤(오션뷰) X 멀펄],나트랑/달랏,1119000,5,3,에어서울,인천,B30A260427RS018,63428,
나트랑,휴양형,20260324,20260328,판매중,【골퍼들의 천국】,나트랑 다이아몬드베이 골프&빌라 3박5일 (54H),【골퍼들의 천국】,나트랑 다이아몬드베이 골프&빌라 3박5일 (54H),태국/베트남 골프,1290000,5,3,티웨이항공,인천,B30D260324TW075,61164,
나트랑,휴양형,20260329,20260402,판매중,【골퍼들의 천국】,나트랑 3색골프 & 5성급 호텔 3박5일 (54H) #스톤마사지 포함,【골퍼들의 천국】,나트랑 3색골프 & 5성급 호텔 3박5일 (54H) #스톤마사지 포함,태국/베트남 골프,1490000,5,3,티웨이항공,인천,B30D260329TW087,63313,
나트랑,휴양형,20261004,20261008,판매중,"[TW][NO팁/NO옵션/쇼핑1회]나트랑,달랏 5일",▶[인터컨티넨탈(롯데관광 단독계약) X 머큐어],"▶특가 EVENT◀[품격][NO팁/NO옵션/쇼핑1회][편안한 선택, 그리고 완벽한 여행] 나트랑,달랏 5일",▶[인터컨티넨탈(롯데관광 단독계약) X 머큐어],NO팁/NO옵션/NO쇼핑,1559000,5,3,티웨이항공,인천,B30A261004TW025,57049,
나트랑,휴양형,20260321,20260325,판매마감,【골퍼들의 천국】,나트랑 윈덤 그랜드 KN 풀빌라 + KN 링크스 GC 3박5일 (54H),【골퍼들의 천국】,나트랑 윈덤 그랜드 KN 풀빌라 + KN 링크스 GC 3박5일 (54H),태국/베트남 골프,1690000,5,3,티웨이항공,인천,B30D260321TW073,63758,
나트랑,휴양형,20260321,20260325,판매마감,부산[BX][PRIVATE TOUR][NO팁/NO옵션NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],부산[품격][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],NO옵션,3030000,5,3,에어부산,부산,B30A260321BX052,65478,
나트랑,휴양형,20260324,20260328,판매마감,대구 [PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],대구 [PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],★PRIVATE_TOUR★,3239000,5,3,티웨이항공,대구,B30A260324TW109,65447,
나트랑,휴양형,20260525,20260529,판매중,[KE][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑](롯데관광 단독계약),[품격][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],나트랑,3289000,5,3,대한항공,인천,B30A260525KE022,65308,
나트랑,휴양형,20260324,20260328,판매마감,청주[TW][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],청주[PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],베트남-나트랑/달랏,3539000,5,3,티웨이항공,청주,B30A260324TW112,65574,
나트랑,휴양형,20260523,20260527,판매중,"[HIGH&][비즈니스/클래스][4명단독 출발가능][NO팁/NO옵션/NO쇼핑]나트랑,달랏 5일",▶[인터컨티넨탈 X 그랜드 머큐어],"[HIGH&][비즈니스/클래스][4명단독 출발가능][NO팁/NO옵션/NO쇼핑][경험을 넘어선 품격의 정의]나트랑,달랏 5일",▶[인터컨티넨탈 X 그랜드 머큐어],나트랑/달랏,4799000,5,3,대한항공,인천,B30A260523KE016,64460,
나트랑,휴양형,20260525,20260529,판매중,[KE/프레스티지석][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],[품격][비즈니스 클래스][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 나트랑 5일,▶[인터컨티넨탈 나트랑(롯데관광 단독계약)],나트랑,4799000,5,3,대한항공,인천,B30A260525KE023,65337,
싱가포르,도시형,20260417,20260421,판매중,☆웹예약특가☆[OZ]['롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[하루자유][가든스바이더베이 2돔&버드 파라다이스],[웹전용특가]['롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[하루자유][가든스바이더베이 2돔&버드 파라다이스],싱가포르(롯데관광 단독),1279000,5,3,아시아나항공,인천,B05A260417OZ010,64884,
싱가포르,도시형,20260706,20260710,판매중,부산[★첫취항특가/선착순10명1399→1299★][두 나라 한번에 맛보기X특식3회X특급+준특급 호텔 숙박X쇼핑2회],▶싱가포르+쿠알라룸푸르 5일,부산★재취항기념특가★[두 나라 한번에 맛보기X특식3회X특급+준특급 호텔 숙박X쇼핑2회],"▶싱가포르+쿠알라룸푸르 5,6일",쿠알라룸푸르/싱가포르,1299000,5,3,에어 아시아 엑스,부산,B20A260706D7001,52229,
싱가포르,도시형,20260621,20260625,판매중,부산['롯데관광'단독][NO쇼핑][진짜 나다운 여행을 떠난다면] 싱가포르 5일,▶[하루 자유][가든스 바이 더 베이 2돔&버드 파라다이스],부산['롯데관광'단독][NO쇼핑][진짜 나다운 여행을 떠난다면] 싱가포르 5일,▶[하루 자유][가든스 바이 더 베이 2돔&버드 파라다이스],쿠알라룸푸르/싱가포르,1299000,5,3,제주항공,부산,B05A2606217C001,63665,
싱가포르,도시형,20260415,20260419,판매중,#선착순8명특가 1449→1299[OZ][롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[하루자유][가든스바이더베이 2돔&버드 파라다이스],[정통][롯데관광'단독][NO쇼핑][진짜 나다운 여행을 떠난다면] 싱가포르 5일,▶[하루자유][가든스바이더베이 2돔&버드 파라다이스],싱가포르(롯데관광 단독),1319000,5,3,아시아나항공,인천,B05A260415OZ000,63215,
싱가포르,도시형,20260522,20260526,행사취소,☆웹예약특가☆[OZ]['롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[전일관광][가든스바이더베이 2돔&버드 파라다이스],[웹전용특가]['롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[전일관광][가든스바이더베이 2돔&버드 파라다이스],싱가포르(롯데관광 단독),1340000,5,3,아시아나항공,인천,B05A260522OZ009,64748,
싱가포르,도시형,20260417,20260421,판매중,#선착순8명특가 1549→1359[OZ][롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[전일관광][가든스바이더베이 2돔&버드 파라다이스],"[정통]['롯데관광'단독][NO쇼핑][지금, 우리가 원하는 딱 그만큼] 싱가포르 5일",▶[전일관광][가든스바이더베이 2돔&버드 파라다이스],싱가포르(롯데관광 단독),1379000,5,3,아시아나항공,인천,B05A260417OZ011,63174,
싱가포르,도시형,20260411,20260415,판매중,"부산['롯데관광'단독][NO쇼핑][지금, 우리가 원하는 딱 그만큼] 싱가포르 5일",▶[전일 관광][가든스 바이 더 베이 2돔&버드 파라다이스],"부산['롯데관광'단독][NO쇼핑][지금, 우리가 원하는 딱 그만큼] 싱가포르 5일",▶[전일 관광][가든스 바이 더 베이 2돔&버드 파라다이스],쿠알라룸푸르/싱가포르,1399000,5,3,제주항공,부산,B05A2604117C002,62819,
싱가포르,도시형,20260410,20260414,판매중,[OZ][NO쇼핑] 싱가포르 5일,▶[하루 자유],[정통][NO쇼핑][도심 속 자연으로 걸어 들어가다 보면] 싱가포르 5일,▶[하루자유],싱가포르(연합),1409000,5,3,아시아나항공,인천,B05A260410OZ002,58913,
싱가포르,도시형,20260706,20260710,판매중,부산[싱가포르항공][NO쇼핑][出4명이상出][전일관광or1일자유+센토사섬+랩소디쇼],▶싱가포르 5일,부산[NO쇼핑][出4명이상出][전일관광or1일자유+센토사섬+랩소디쇼],▶싱가포르 5일,쿠알라룸푸르/싱가포르,1499000,5,3,싱가포르항공,부산,B05A260706SQ000,53753,
싱가포르,도시형,20260424,20260428,판매중,[OZ][NO쇼핑] 싱가포르 5일,▶[전일관광],[정통][NO쇼핑][좋았던 기억만으로 다시 떠난다] 싱가포르 5일,▶[전일관광],싱가포르(연합),1509000,5,3,아시아나항공,인천,B05A260424OZ003,58818,
싱가포르,도시형,20260323,20260327,행사취소,"[OZ][NO쇼핑] 싱가포르,바탐 5일",▶[두나라 여행][전일 관광],"[정통][NO쇼핑][하루쯤은 색다르게, 독특하게] 싱가포르,바탐 5일",▶[두나라 여행][전일 관광],싱가포르(연합),1909000,5,3,아시아나항공,인천,B05A260323OZ009,56657,
싱가포르,도시형,20260514,20260518,판매중,[OZ]['롯데관광'단독][NO쇼핑] 싱가포르 5일,▶[마리나 베이 샌즈 1박][하루 자유],[정통]['롯데관광'단독][NO쇼핑] [꿈꾸던 순간은 어느 새] 싱가포르 5일,▶[마리나 베이 샌즈 1박][하루 자유],싱가포르(롯데관광 단독),2009000,5,3,아시아나항공,인천,B05A260514OZ001,61718,
싱가포르,도시형,20260508,20260512,판매중,[OZ][NO팁/NO옵션/NO쇼핑] 싱가포르 5일,▶[전일 관광],[정통][NO팁/NO옵션/NO쇼핑][어디에서든 함께 있으면 행복해] 싱가포르 5일,▶[전일 관광],싱가포르(연합),2199000,5,3,아시아나항공,인천,B05A260508OZ006,60908,
싱가포르,도시형,20260630,20260704,판매중,[KE643][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 싱가포르 5일,▶[전일관광][스위소텔3박],[품격][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 싱가포르 5일,▶[전일관광][스위소텔3박],말레이시아/싱가포르,5329000,5,3,대한항공,인천,B05A260630KE021,56091,
싱가포르,도시형,20260609,20260613,판매중,[KE643][PRIVATE TOUR][비즈니스/클래스][NO팁/NO옵션/NO쇼핑] 싱가포르 5일,▶[전일관광][스위소텔3박],[품격][비즈니스 클래스][PRIVATE TOUR][NO팁/NO옵션/NO쇼핑] 싱가포르 5일,▶[전일관광][스위소텔3박],말레이시아/싱가포르,7395000,5,3,대한항공,인천,B05A260609KE020,56660,
